root_rustsec_id,root_cve_id,root_target_crate,hop,upstream_crate,upstream_fix_version,upstream_fix_time,downstream_crate,downstream_version,downstream_time,lag_days,dep_req
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-tasks1,2.0.0+20210329,2021-04-02 12:45:22.984419 UTC,google-tasks1-cli,2.0.4+20210329,2021-04-15 03:02:26.473923 UTC,12,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-adexchangeseller2,2.0.0+20171101,2021-04-01 15:53:17.864544 UTC,google-adexchangeseller2-cli,2.0.3+20171101,2021-04-14 03:55:33.921319 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-consumersurveys2,2.0.0+20170407,2021-04-02 00:07:41.611814 UTC,google-consumersurveys2-cli,2.0.3+20170407,2021-04-14 04:04:54.827143 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-adexchangebuyer1d3,2.0.0+20210330,2021-04-01 15:52:59.565185 UTC,google-adexchangebuyer1d3-cli,2.0.3+20210330,2021-04-14 03:54:44.729560 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-iam1,2.0.0+20210325,2021-04-02 00:19:14.147762 UTC,google-iam1-cli,2.0.3+20210325,2021-04-14 04:56:21.148376 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-cloudlatencytest2,2.0.0+20160309,2021-04-02 00:07:02.162052 UTC,google-cloudlatencytest2-cli,2.0.4+20160309,2021-04-14 09:42:07.098778 UTC,12,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-fitness1,2.0.0+20210323,2021-04-02 00:11:04.297892 UTC,google-fitness1-cli,2.0.3+20210323,2021-04-14 04:46:36.971967 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-licensing1,2.0.0+20210329,2021-04-02 00:19:35.882358 UTC,google-licensing1-cli,2.0.3+20210329,2021-04-14 05:03:21.141189 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-adexchangebuyer1d4,2.0.0+20210330,2021-04-01 15:53:07.182588 UTC,google-adexchangebuyer1d4-cli,2.0.4+20210330,2021-04-15 01:44:33.316453 UTC,13,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-content2,2.0.0+20210325,2021-04-01 16:00:58.850138 UTC,google-content2-cli,2.0.3+20210325,2021-04-14 04:08:30.404090 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-webfonts1,2.0.0+20210326,2021-04-02 12:46:23.087590 UTC,google-webfonts1-cli,2.0.4+20210326,2021-04-15 03:03:39.527702 UTC,12,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-discovery1,2.0.0+20200806,2021-04-01 16:04:12.213920 UTC,google-discovery1-cli,2.0.3+20200806,2021-04-14 04:33:26.333232 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-safebrowsing4,2.0.0+20210330,2021-04-02 12:43:12.476726 UTC,google-safebrowsing4-cli,2.0.3+20210330,2021-04-14 05:44:44.860229 UTC,11,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-storage1,2.0.0+20210330,2021-04-02 12:44:50.998141 UTC,google-storage1-cli,2.0.4+20210330,2021-04-14 09:59:46.952170 UTC,11,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-storagetransfer1,2.0.0+20210316,2021-04-02 12:44:54.921518 UTC,google-storagetransfer1-cli,2.0.4+20210316,2021-04-15 02:39:15.640242 UTC,12,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-calendar3,2.0.0+20210327,2021-04-01 15:56:53.005744 UTC,google-calendar3-cli,2.0.4+20210327,2021-04-14 09:38:30.489407 UTC,12,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-manufacturers1,2.0.0+20210325,2021-04-02 00:30:48.086573 UTC,google-manufacturers1-cli,2.0.3+20210325,2021-04-14 05:09:33.932942 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-drive3,2.0.0+20210322,2021-04-02 00:10:16.918676 UTC,google-drive3-cli,2.0.3+20210322,2021-04-14 04:38:43.133885 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-appengine1,2.0.0+20210324,2021-04-01 15:55:09.494816 UTC,google-appengine1-cli,2.0.3+20210324,2021-04-14 03:59:54.779946 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-partners2,2.0.0+20180925,2021-04-02 00:31:40.523335 UTC,google-partners2-cli,2.0.3+20180925,2021-04-14 05:25:35.756196 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-qpxexpress1,2.0.0+20160708,2021-04-02 12:42:13.530723 UTC,google-qpxexpress1-cli,2.0.3+20160708,2021-04-14 05:40:43.721017 UTC,11,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-playmoviespartner1,2.0.0+20170919,2021-04-02 12:41:23.178512 UTC,google-playmoviespartner1-cli,2.0.3+20170919,2021-04-14 05:28:50.462738 UTC,11,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-deploymentmanager2,2.0.0+20210320,2021-04-01 16:02:06.461541 UTC,google-deploymentmanager2-cli,2.0.3+20210320,2021-04-14 04:17:52.454563 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-firebasedynamiclinks1,2.0.0+20210329,2021-04-02 00:10:45.296415 UTC,google-firebasedynamiclinks1-cli,2.0.3+20210329,2021-04-14 04:42:53.329683 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-reseller1_sandbox,2.0.0+20160329,2021-04-02 12:42:47.055490 UTC,google-reseller1_sandbox-cli,2.0.3+20160329,2021-04-14 05:43:48.335722 UTC,11,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-clouddebugger2,2.0.0+20210326,2021-04-01 15:57:53.664092 UTC,google-clouddebugger2-cli,2.0.4+20210326,2021-04-15 01:14:47.920700 UTC,13,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-pubsub1_beta2,2.0.0+20210322,2021-04-02 12:42:04.432376 UTC,google-pubsub1_beta2-cli,2.0.4+20210322,2021-04-15 02:31:45.316661 UTC,12,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-tagmanager1,2.0.0+20210330,2021-04-02 12:45:08.375645 UTC,google-tagmanager1-cli,2.0.4+20210330,2021-04-15 02:39:55.846083 UTC,12,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-proximitybeacon1_beta1,2.0.0+20200127,2021-04-02 12:41:52.010183 UTC,google-proximitybeacon1_beta1-cli,2.0.3+20200127,2021-04-14 05:35:35.859417 UTC,11,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-logging2,2.0.0+20210325,2021-04-02 00:19:46.244116 UTC,google-logging2-cli,2.0.3+20210325,2021-04-14 05:04:10.640389 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-adsensehost4d1,2.0.0+20200930,2021-04-01 15:53:43.340016 UTC,google-adsensehost4d1-cli,2.0.3+20200930,2021-04-14 03:56:17.671861 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-youtube3,2.0.0+20210330,2021-04-02 13:46:27.038493 UTC,google-youtube3-cli,2.0.4+20210330,2021-04-15 03:04:38.670068 UTC,12,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-replicapool1_beta2,2.0.0+20160512,2021-04-02 12:42:37.324801 UTC,google-replicapool1_beta2-cli,2.0.4+20160512,2021-04-14 09:57:49.878959 UTC,11,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-pubsub1,2.0.0+20210322,2021-04-02 12:41:55.815928 UTC,google-pubsub1-cli,2.0.3+20210322,2021-04-14 05:35:51.273566 UTC,11,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-plusdomains1,2.0.0+20190616,2021-04-02 12:41:33.533045 UTC,google-plusdomains1-cli,2.0.3+20190616,2021-04-14 05:30:06.450579 UTC,11,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-appengine1_beta4,2.0.0+20181005,2021-04-01 15:55:15.460697 UTC,google-appengine1_beta4-cli,2.0.3+20181005,2021-04-14 04:00:10.404460 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-androidenterprise1,2.0.0+20210324,2021-04-01 15:54:25.439952 UTC,google-androidenterprise1-cli,2.0.4+20210324,2021-04-14 09:32:20.258970 UTC,12,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-manager1_beta2,2.0.0+20140915,2021-04-02 00:30:39.344386 UTC,google-manager1_beta2-cli,2.0.3+20140915,2021-04-14 05:09:22.503268 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-plus1,2.0.0+20190616,2021-04-02 12:41:29.006703 UTC,google-plus1-cli,2.0.3+20190616,2021-04-14 05:29:02.877751 UTC,11,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-youtubereporting1,2.0.0+20210329,2021-04-02 12:46:52.223957 UTC,google-youtubereporting1-cli,2.0.4+20210329,2021-04-15 03:04:51.187041 UTC,12,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-bigquery2,2.0.0+20210327,2021-04-01 15:55:56.942331 UTC,google-bigquery2-cli,2.0.4+20210327,2021-04-15 01:12:59.706693 UTC,13,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-drive2,2.0.0+20210322,2021-04-02 00:10:13.525904 UTC,google-drive2-cli,2.0.3+20210322,2021-04-14 04:38:23.027782 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-serviceregistryalpha,2.0.0+20160401,2021-04-02 12:44:00.454546 UTC,google-serviceregistryalpha-cli,2.0.3+20160401,2021-04-14 05:46:48.406493 UTC,11,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-monitoring3,2.0.0+20210322,2021-04-02 00:31:09.719152 UTC,google-monitoring3-cli,2.0.3+20210322,2021-04-14 05:19:24.128344 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-compute1,2.0.0+20210316,2021-04-01 16:00:25.040310 UTC,google-compute1-cli,2.0.4+20210316,2021-04-14 09:46:19.398823 UTC,12,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-cloudresourcemanager1,2.0.0+20210328,2021-04-02 00:07:10.341038 UTC,google-cloudresourcemanager1-cli,2.0.4+20210328,2021-04-15 01:16:10.780551 UTC,13,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-logging2_beta1,2.0.0+20190325,2021-04-02 00:19:49.689758 UTC,google-logging2_beta1-cli,2.0.3+20190325,2021-04-14 05:04:26.262897 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-dns1,2.0.0+20210319,2021-04-02 00:09:44.199103 UTC,google-dns1-cli,2.0.3+20210319,2021-04-14 04:35:55.520743 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-autoscaler1_beta2,2.0.0+20150629,2021-04-01 15:55:47.989574 UTC,google-autoscaler1_beta2-cli,2.0.3+20150629,2021-04-14 04:02:41.157076 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-gmail1,2.0.0+20210322,2021-04-02 00:11:36.628206 UTC,google-gmail1-cli,2.0.3+20210322,2021-04-14 04:48:57.370376 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-identitytoolkit3,2.0.0+20180723,2021-04-01 16:08:17.784635 UTC,google-identitytoolkit3-cli,2.0.3+20180723,2021-04-14 05:01:11.931375 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-people1,2.0.0+20210330,2021-04-02 12:41:07.836073 UTC,google-people1-cli,2.0.3+20210330,2021-04-14 05:25:54.580858 UTC,11,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-container1,2.0.0+20210314,2021-04-01 16:00:39.567326 UTC,google-container1-cli,2.0.3+20210314,2021-04-14 04:06:14.670311 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-groupssettings1,2.0.0+20210325,2021-04-02 00:11:47.366428 UTC,google-groupssettings1-cli,2.0.3+20210325,2021-04-14 04:52:10.443549 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-doubleclickbidmanager1,2.0.0+20210323,2021-04-01 16:05:12.098695 UTC,google-doubleclickbidmanager1-cli,2.0.3+20210323,2021-04-14 04:37:30.753943 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-spectrum1_explorer,2.0.0+20170306,2021-04-02 12:44:26.100003 UTC,google-spectrum1_explorer-cli,2.0.4+20170306,2021-04-15 03:02:09.551187 UTC,12,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-translate2,2.0.0+20170525,2021-04-02 12:45:47.901472 UTC,google-translate2-cli,2.0.4+20170525,2021-04-15 02:41:59.977923 UTC,12,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-cloudresourcemanager1_beta1,2.0.0+20210328,2021-04-01 15:58:49.356647 UTC,google-cloudresourcemanager1_beta1-cli,2.0.4+20210328,2021-04-15 01:16:22.539459 UTC,13,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-coordinate1,2.0.0+20150811,2021-04-02 00:07:55.101191 UTC,google-coordinate1-cli,2.0.3+20150811,2021-04-14 04:09:34.858369 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-cloudmonitoring2_beta2,2.0.0+20170501,2021-04-02 00:07:05.144645 UTC,google-cloudmonitoring2_beta2-cli,2.0.4+20170501,2021-04-14 09:42:18.449069 UTC,12,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-mirror1,2.0.0+20190424,2021-04-02 00:30:59.361482 UTC,google-mirror1-cli,2.0.3+20190424,2021-04-14 05:15:34.749660 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-adsense1d4,2.0.0+20201002,2021-04-01 15:53:39.343773 UTC,google-adsense1d4-cli,2.0.4+20201002,2021-04-15 01:44:45.405115 UTC,13,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-groupsmigration1,2.0.0+20210318,2021-04-02 00:11:44.474980 UTC,google-groupsmigration1-cli,2.0.3+20210318,2021-04-14 04:51:59.174040 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-androidpublisher2,2.0.0+20200331,2021-04-01 15:54:37.071787 UTC,google-androidpublisher2-cli,2.0.4+20200331,2021-04-14 09:32:51.474820 UTC,12,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-fusiontables2,2.0.0+20171117,2021-04-02 00:11:06.829452 UTC,google-fusiontables2-cli,2.0.3+20171117,2021-04-14 04:46:53.335469 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-books1,2.0.0+20210326,2021-04-01 15:56:48.008133 UTC,google-books1-cli,2.0.4+20210326,2021-04-15 01:13:53.463056 UTC,13,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-genomics1,2.0.0+20210324,2021-04-02 00:11:31.263363 UTC,google-genomics1-cli,2.0.3+20210324,2021-04-14 04:48:24.077712 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-replicapoolupdater1_beta1,2.0.0+20161003,2021-04-02 12:42:42.545629 UTC,google-replicapoolupdater1_beta1-cli,2.0.4+20161003,2021-04-15 02:33:31.557335 UTC,12,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-webmasters3,2.0.0+20190428,2021-04-02 13:46:16.297630 UTC,google-webmasters3-cli,2.0.3+20190428,2021-04-14 05:49:40.386738 UTC,11,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-appstate1,2.0.0+20190627,2021-04-01 15:55:25.760743 UTC,google-appstate1-cli,2.0.3+20190627,2021-04-14 04:01:27.845785 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-urlshortener1,2.0.0+20150519,2021-04-02 12:45:56.434316 UTC,google-urlshortener1-cli,2.0.4+20150519,2021-04-15 02:42:11.682997 UTC,12,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-dataproc1,2.0.0+20210322,2021-04-02 00:19:06.387756 UTC,google-dataproc1-cli,2.0.3+20210322,2021-04-14 04:14:35.674155 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-pagespeedonline2,2.0.0+20191206,2021-04-01 16:10:34.349668 UTC,google-pagespeedonline2-cli,2.0.3+20191206,2021-04-14 05:24:57.499901 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-analytics3,2.0.0+20190807,2021-04-01 15:53:56.351302 UTC,google-analytics3-cli,2.0.3+20190807,2021-04-14 03:56:49.774773 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-classroom1,2.0.0+20210323,2021-04-01 15:57:22.206749 UTC,google-classroom1-cli,2.0.4+20210323,2021-04-15 01:14:15.736114 UTC,13,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-blogger3,2.0.0+20210331,2021-04-01 15:56:39.652824 UTC,google-blogger3-cli,2.0.4+20210331,2021-04-14 09:37:59.140566 UTC,12,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-surveys2,2.0.0+20180508,2021-04-02 12:45:02.752104 UTC,google-surveys2-cli,2.0.4+20180508,2021-04-15 02:39:40.485016 UTC,12,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-gamesmanagement1_management,2.0.0+20210325,2021-04-02 00:11:25.756788 UTC,google-gamesmanagement1_management-cli,2.0.3+20210325,2021-04-14 04:47:58.117565 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-sqladmin1_beta4,2.0.0+20210321,2021-04-02 12:44:44.472499 UTC,google-sqladmin1_beta4-cli,2.0.4+20210321,2021-04-14 09:59:31.960982 UTC,11,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-gan1_beta1,2.0.0+20130205,2021-04-01 16:07:10.786118 UTC,google-gan1_beta1-cli,2.0.3+20130205,2021-04-14 04:48:13.418761 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-taskqueue1_beta2,2.0.0+20160428,2021-04-02 12:45:17.997470 UTC,google-taskqueue1_beta2-cli,2.0.3+20160428,2021-04-14 05:48:23.492862 UTC,11,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-content2_sandbox,2.0.0+20181009,2021-04-01 16:01:06.056930 UTC,google-content2_sandbox-cli,2.0.4+20181009,2021-04-14 09:47:28.281017 UTC,12,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-clouduseraccountsvm_beta,2.0.0+20160316,2021-04-02 00:07:33.052144 UTC,google-clouduseraccountsvm_beta-cli,2.0.4+20160316,2021-04-15 02:19:36.798020 UTC,13,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-doubleclicksearch2,2.0.0+20210323,2021-04-02 00:10:10.495150 UTC,google-doubleclicksearch2-cli,2.0.3+20210323,2021-04-14 04:38:02.071368 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-siteverification1,2.0.0+20191119,2021-04-02 12:44:14.209374 UTC,google-siteverification1-cli,2.0.4+20191119,2021-04-15 02:37:40.702432 UTC,12,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-cloudbilling1,2.0.0+20210322,2021-04-01 15:57:36.638115 UTC,google-cloudbilling1-cli,2.0.4+20210322,2021-04-15 01:14:23.607696 UTC,13,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-cloudtrace1,2.0.0+2021